[2026-01-22 00:56:21,213][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-22 01:49:09,623][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769063964000
[2026-01-22 01:49:09,624][INFO] no token updates, total=9
[2026-01-22 01:50:09,949][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769063964000
[2026-01-22 01:50:10,278][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:50:10,573][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:50:10,574][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=10)
[2026-01-22 01:51:10,897][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:51:11,217][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:51:11,543][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:51:11,544][INFO] no token updates, total=10
[2026-01-22 01:52:11,849][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:52:12,147][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:52:12,445][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:52:12,445][INFO] no token updates, total=10
[2026-01-22 01:53:12,756][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:53:13,070][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:53:13,394][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:53:13,394][INFO] no token updates, total=10
[2026-01-22 01:54:13,690][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:54:14,012][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:54:14,331][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:54:14,331][INFO] no token updates, total=10
[2026-01-22 01:55:14,652][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:55:14,978][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:55:15,233][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:55:15,234][INFO] no token updates, total=10
[2026-01-22 01:56:15,558][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:56:15,860][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769063942000
[2026-01-22 01:56:16,118][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:56:16,119][INFO] no token updates, total=10
[2026-01-22 01:57:16,440][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:57:16,748][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769063942000
[2026-01-22 01:57:17,019][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:57:17,021][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=10)
[2026-01-22 01:58:17,326][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:58:17,615][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769065028000
[2026-01-22 01:58:17,869][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:58:17,870][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=10)
[2026-01-22 01:59:18,198][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:59:18,504][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065050000
[2026-01-22 01:59:18,815][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 01:59:18,815][INFO] no token updates, total=10
[2026-01-22 02:00:19,113][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:00:19,441][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769065050000
[2026-01-22 02:00:19,736][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:00:19,737][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=10)
[2026-01-22 02:01:20,050][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:01:20,361][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065198000
[2026-01-22 02:01:20,652][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:01:20,652][INFO] no token updates, total=10
[2026-01-22 02:02:20,973][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:02:21,290][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065198000
[2026-01-22 02:02:21,600][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:02:21,601][INFO] no token updates, total=10
[2026-01-22 02:03:21,903][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:03:22,213][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065198000
[2026-01-22 02:03:22,518][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:03:22,518][INFO] no token updates, total=10
[2026-01-22 02:04:22,815][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:04:23,160][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065198000
[2026-01-22 02:04:23,475][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:04:23,475][INFO] no token updates, total=10
[2026-01-22 02:05:23,792][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:05:24,085][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065198000
[2026-01-22 02:05:24,427][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:05:24,427][INFO] no token updates, total=10
[2026-01-22 02:06:24,750][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:06:25,078][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065198000
[2026-01-22 02:06:25,405][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769064550000
[2026-01-22 02:06:25,405][INFO] no token updates, total=10
[2026-01-22 02:07:25,714][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769064550000
[2026-01-22 02:07:26,028][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769065198000
[2026-01-22 02:07:26,028][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=12238337804021350373072513606997115174826680613156170611182546081135779794915
[2026-01-22 02:07:26,336][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065582000
[2026-01-22 02:07:26,338][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=12)
[2026-01-22 02:08:26,647][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065582000
[2026-01-22 02:08:26,946][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:08:27,196][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065582000
[2026-01-22 02:08:27,197][INFO] no token updates, total=12
[2026-01-22 02:09:27,526][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769065582000
[2026-01-22 02:09:27,823][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:09:28,120][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065720000
[2026-01-22 02:09:28,121][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=12)
[2026-01-22 02:10:28,433][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065720000
[2026-01-22 02:10:28,723][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:10:28,979][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065720000
[2026-01-22 02:10:28,979][INFO] no token updates, total=12
[2026-01-22 02:11:29,292][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065720000
[2026-01-22 02:11:29,591][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:11:29,893][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065720000
[2026-01-22 02:11:29,893][INFO] no token updates, total=12
[2026-01-22 02:12:30,202][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769065720000
[2026-01-22 02:12:30,519][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:12:30,807][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:12:30,809][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=13)
[2026-01-22 02:13:31,160][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:13:31,445][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:13:31,753][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:13:31,754][INFO] no token updates, total=13
[2026-01-22 02:14:32,077][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:14:32,387][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:14:32,714][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:14:32,714][INFO] no token updates, total=13
[2026-01-22 02:15:33,026][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:15:33,347][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:15:33,636][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:15:33,636][INFO] no token updates, total=13
[2026-01-22 02:16:33,954][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:16:34,266][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:16:34,580][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:16:34,581][INFO] no token updates, total=13
[2026-01-22 02:17:34,902][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:17:35,188][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:17:35,508][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:17:35,508][INFO] no token updates, total=13
[2026-01-22 02:18:35,816][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:18:36,116][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:18:36,487][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:18:36,487][INFO] no token updates, total=13
[2026-01-22 02:19:36,805][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:19:37,127][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:19:37,425][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:19:37,426][INFO] no token updates, total=13
[2026-01-22 02:20:37,738][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:20:38,039][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:20:38,341][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:20:38,341][INFO] no token updates, total=13
[2026-01-22 02:21:38,663][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:21:38,976][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:21:39,230][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:21:39,231][INFO] no token updates, total=13
[2026-01-22 02:22:39,532][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:22:39,859][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:22:40,113][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:22:40,114][INFO] no token updates, total=13
[2026-01-22 02:23:40,487][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:23:40,818][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:23:41,060][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:23:41,060][INFO] no token updates, total=13
[2026-01-22 02:24:41,383][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:24:41,718][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:24:41,958][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769065924000
[2026-01-22 02:24:41,959][INFO] no token updates, total=13
[2026-01-22 02:25:42,287][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769065924000
[2026-01-22 02:25:42,653][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:25:42,958][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769066724000
[2026-01-22 02:25:42,960][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=13)
[2026-01-22 02:26:43,269][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769066724000
[2026-01-22 02:26:43,593][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:26:43,915][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769066724000
[2026-01-22 02:26:43,915][INFO] no token updates, total=13
[2026-01-22 02:27:44,201][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769066724000
[2026-01-22 02:27:44,523][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:27:44,874][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769066724000
[2026-01-22 02:27:44,876][INFO] no token updates, total=13
[2026-01-22 02:28:45,214][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769066724000
[2026-01-22 02:28:45,513][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:28:45,836][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769066724000
[2026-01-22 02:28:45,836][INFO] no token updates, total=13
[2026-01-22 02:29:46,141][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=0 since_ms=1769066724000
[2026-01-22 02:29:46,445][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:29:46,746][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=0 since_ms=1769066724000
[2026-01-22 02:29:46,746][INFO] no token updates, total=13
[2026-01-22 02:30:47,049][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=0 since_ms=1769066724000
[2026-01-22 02:30:47,366][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:30:47,710][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=0 since_ms=1769066724000
[2026-01-22 02:30:47,710][INFO] no token updates, total=13
[2026-01-22 02:31:48,056][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=0 since_ms=1769066724000
[2026-01-22 02:31:48,346][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:31:48,673][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=0 since_ms=1769066724000
[2026-01-22 02:31:48,673][INFO] no token updates, total=13
[2026-01-22 02:32:48,991][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=0 since_ms=1769066724000
[2026-01-22 02:32:49,322][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:32:49,632][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=0 since_ms=1769066724000
[2026-01-22 02:32:49,632][INFO] no token updates, total=13
[2026-01-22 02:33:49,938][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=5 normalized=1 since_ms=1769066724000
[2026-01-22 02:33:50,265][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769065624000
[2026-01-22 02:33:50,595][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769067194000
